2024-07-12T20:32:00+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:01+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:02+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:03+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:04+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:05+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:06+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:07+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:08+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:09+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:10+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:11+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:12+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:13+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:14+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:15+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:16+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:17+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:18+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:19+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:20+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:21+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:22+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:23+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:24+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:25+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:26+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:27+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:28+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:29+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:30+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:31+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:32+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:33+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:34+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:35+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:36+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:37+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:38+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:39+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:40+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:41+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:42+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:43+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:44+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:45+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:46+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:47+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:48+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:49+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:50+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:51+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:52+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:53+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:54+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:55+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:56+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:57+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:58+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:32:59+00:00,usd_mxn,17.62,17.63,0.06
