2024-07-12T20:28:00+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:01+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:02+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:03+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:04+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:05+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:06+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:07+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:08+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:09+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:10+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:11+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:12+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:13+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:14+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:15+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:16+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:17+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:18+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:19+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:20+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:21+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:22+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:23+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:24+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:25+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:26+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:27+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:28+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:29+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:30+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:31+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:32+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:33+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:34+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:35+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:36+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:37+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:38+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:39+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:40+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:41+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:42+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:43+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:44+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:45+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:46+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:47+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:48+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:49+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:50+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:51+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:52+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:53+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:54+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:55+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:56+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:57+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:58+00:00,usd_mxn,17.62,17.63,0.06
2024-07-12T20:28:59+00:00,usd_mxn,17.62,17.63,0.06
